yield,dose N,dose P,dose K,pH,prec 1,prec 2,prec 3,prec 4,prec 5,temp 1,temp 2,temp 3,temp 4,temp 5,soil P,soil K,soil Ca,soil Mg
3054,15,8.73362445414847,25,5.42,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,2E-06,7.700000000000004e-5,4.670000000000002e-4,4.8000000000000055e-5
3423,45,8.73362445414847,25,4.74,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,4.899999999999999e-5,2.0900000000000015e-4,7.200000000000004e-4,4.600000000000004e-5
7450,30,8.73362445414847,25,5.2,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,7.999999999999988e-6,1.1700000000000004e-4,2.8700000000000004e-4,2.100000000000001e-5
5342,9,8.73362445414847,25,5.09,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,2.6e-5,1.1200000000000001e-4,1.670000000000001e-4,1.500000000000001e-5
1701,0,8.73362445414847,25,5.1,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.1800000000000006e-4,1.830000000000001e-4,5.019999999999996e-4,4.8000000000000015e-5
2805,21,8.73362445414847,25,5.38,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,3.999999999999998e-6,9.400000000000013e-5,5.250000000000006e-4,1.4000000000000018e-5
3790,21,8.73362445414847,25,5.04,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,6.000000000000007e-6,6.0000000000000123e-5,1.0100000000000022e-4,1.1000000000000025e-5
4471,90,8.73362445414847,25,4.83,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,3.399999999999992e-5,1.1899999999999978e-4,9.019999999999985e-4,7.799999999999986e-5
2076,15,8.73362445414847,25,5.09,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.7000000000000017e-5,4.200000000000009e-5,1.5800000000000032e-4,2.8000000000000057e-5
2966,30,8.73362445414847,25,4.91,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,2.9999999999999994e-5,3.020000000000001e-4,0.0010640000000000005,7.300000000000004e-5
3488,15,8.73362445414847,25,5.05,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,2.7000000000000036e-5,4.8000000000000096e-5,1.1200000000000016e-4,1.000000000000002e-5
5595,60,8.73362445414847,25,4.59,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.3000000000000018e-5,4.80000000000001e-5,2.0000000000000033e-4,3.900000000000009e-5
2625,0,0,0,5.31,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.2999999999999986e-5,1.5499999999999986e-4,2.7599999999999955e-4,2.099999999999998e-5
5415,0,8.73362445414847,25,5.32,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,6.999999999999996e-6,6.200000000000007e-5,2.0600000000000016e-4,9.00000000000001e-6
5944,9,8.73362445414847,25,5.73,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,7E-06,7.200000000000006e-5,2.15e-4,1.6000000000000016e-5
4934,90,8.73362445414847,25,4.87,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,5.999999999999988e-6,3.699999999999996e-5,9.899999999999986e-5,6.9999999999999914e-6
1344,30,8.73362445414847,25,5.32,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,5.000000000000006e-6,2.600000000000007e-5,7.200000000000016e-5,5.0000000000000165e-6
1264,15,8.73362445414847,25,5.26,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.6000000000000013e-5,7.20000000000001e-5,1.6600000000000024e-4,4.200000000000006e-5
1151,0,0,0,5.31,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,4.000000000000004e-6,4.80000000000001e-5,5.600000000000009e-5,6.00000000000001e-6
1479,21,8.73362445414847,25,5.1,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,2.500000000000001e-5,6.1000000000000046e-5,1.5300000000000006e-4,9.000000000000012e-6
3466,45,8.73362445414847,25,4.94,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.0999999999999996e-5,7.600000000000004e-5,1.7100000000000012e-4,8E-06
2834,15,8.73362445414847,25,5.08,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,2.1000000000000036e-5,5.500000000000011e-5,1.3500000000000022e-4,9.000000000000017e-6
1906,21,8.73362445414847,25,5.04,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,1.6999999999999996e-5,1.3500000000000003e-4,4.309999999999998e-4,3.400000000000003e-5
3652,30,8.73362445414847,25,5.01,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,4.199999999999999e-5,7.400000000000004e-5,5.420000000000002e-4,1.8000000000000007e-5
3711,60,8.73362445414847,25,4.65,79.31666666666666,109.89999999999999,47.03333333333333,195.3,83.8,2.1629411764705884,11.348684210526315,16.58529411764706,17.611666666666668,15.919897342995169,3.900000000000005e-5,7.300000000000011e-5,2.540000000000004e-4,3.2000000000000066e-5
3414,30,8.73362445414847,25,4.31,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,7.000000000000008e-5,2.450000000000004e-4,0.0017800000000000018,1.4900000000000026e-4
2586,60,8.73362445414847,25,4.93,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.0200000000000028e-4,1.1600000000000012e-4,5.230000000000005e-4,2.1000000000000023e-5
2263,15,8.73362445414847,25,4.38,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.0400000000000016e-4,1.0800000000000025e-4,4.930000000000009e-4,4.500000000000012e-5
1672,21,8.73362445414847,25,4.4,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,8.500000000000009e-5,9.600000000000008e-5,3.930000000000004e-4,4.700000000000006e-5
1998,0,0,0,4.69,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.9400000000000026e-4,1.760000000000001e-4,5.720000000000004e-4,7.300000000000008e-5
2088,90,8.73362445414847,25,4.49,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,5.700000000000002e-5,1.520000000000001e-4,6.25e-4,2.0600000000000016e-4
2212,15,8.73362445414847,25,4.69,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,8.300000000000012e-5,1.350000000000001e-4,0.0014360000000000015,1.3500000000000025e-4
2988,30,8.73362445414847,25,4.43,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.5100000000000036e-4,1.130000000000003e-4,3.99000000000001e-4,3.4000000000000095e-5
1244,21,8.73362445414847,25,4.76,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.0500000000000006e-4,1.0200000000000005e-4,3.170000000000002e-4,3.900000000000004e-5
1354,21,8.73362445414847,25,4.49,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.3999999999999954e-5,1.5799999999999975e-4,9.029999999999984e-4,7.499999999999989e-5
2630,30,8.73362445414847,25,4.73,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.9000000000000012e-4,8.899999999999998e-5,1.4799999999999994e-4,2.2000000000000003e-5
2162,60,8.73362445414847,25,4.86,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.350000000000003e-4,8.300000000000012e-5,8E-05,8.000000000000006e-6
1659,9,8.73362445414847,25,4.72,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,8.199999999999993e-5,8.599999999999988e-5,1.849999999999997e-4,1.4999999999999989e-5
1675,45,8.73362445414847,25,4.61,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,8.000000000000007e-5,1.020000000000001e-4,5.120000000000006e-4,3.300000000000006e-5
3624,45,8.73362445414847,25,4.53,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.730000000000001e-4,2.6100000000000027e-4,9.090000000000004e-4,6.300000000000003e-5
1612,0,8.73362445414847,25,4.69,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,5.699999999999987e-5,3.069999999999996e-4,7.469999999999992e-4,7.799999999999994e-5
1612,0,0,0,5.09,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.0399999999999992e-4,9.099999999999996e-5,2.0699999999999988e-4,2.900000000000003e-5
2398,30,8.73362445414847,25,4.79,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.070000000000001e-4,9.900000000000016e-5,3.330000000000005e-4,3.500000000000007e-5
1774,21,8.73362445414847,25,4.75,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.2599999999999997e-4,7.400000000000001e-5,3.489999999999998e-4,3.6e-5
1876,9,8.73362445414847,25,4.7,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,3.3999999999999966e-5,1.1000000000000002e-4,9.509999999999994e-4,6.199999999999999e-5
3540,90,8.73362445414847,25,4.69,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.7300000000000022e-4,6.700000000000002e-5,9.700000000000001e-5,1.4000000000000007e-5
2916,60,8.73362445414847,25,4.69,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.5000000000000015e-4,9.20000000000001e-5,5.200000000000004e-4,4.200000000000006e-5
1681,15,8.73362445414847,25,4.94,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.2900000000000018e-4,6.400000000000006e-5,2.2700000000000034e-4,2.100000000000004e-5
3208,15,8.73362445414847,25,4.43,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.6000000000000012e-5,1.2000000000000008e-4,0.001570000000000001,1.3900000000000015e-4
2862,15,8.73362445414847,25,4.67,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,7.300000000000007e-5,1.0500000000000015e-4,7.570000000000008e-4,6.600000000000009e-5
1462,0,8.73362445414847,25,4.56,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,8.199999999999992e-5,1.5999999999999982e-4,9.29999999999999e-4,8.799999999999997e-5
2588,45,8.73362445414847,25,4.64,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,4.4999999999999935e-5,1.0799999999999996e-4,3.749999999999996e-4,3.7999999999999975e-5
1818,9,8.73362445414847,25,4.66,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,3.9999999999999996e-05,8.700000000000003e-5,6.020000000000002e-4,5.500000000000008e-5
2276,30,8.73362445414847,25,4.42,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.260000000000001e-4,1.3800000000000024e-4,8.510000000000013e-4,7.700000000000012e-5
2556,30,8.73362445414847,25,4.73,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.1300000000000009e-4,1.1200000000000001e-4,5.320000000000004e-4,6.100000000000003e-5
2004,60,8.73362445414847,25,4.52,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.11e-4,1.0000000000000009e-4,3.5800000000000003e-4,3.6000000000000014e-5
3340,90,8.73362445414847,25,4.64,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.0199999999999989e-4,1.2199999999999997e-4,2.0499999999999997e-4,2.799999999999999e-5
1512,21,8.73362445414847,25,4.67,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.4000000000000012e-4,7.00000000000001e-5,1.7300000000000025e-4,1.7000000000000024e-5
8884,21,8.73362445414847,25,4.21,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,6.699999999999991e-5,1.5299999999999987e-4,9.829999999999993e-4,6.299999999999996e-5
5676,9,8.73362445414847,25,4.28,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,7.799999999999994e-5,9.399999999999994e-5,3.379999999999997e-4,2.5999999999999985e-5
7118,45,8.73362445414847,25,4.51,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.4400000000000017e-4,8.900000000000008e-5,1.3700000000000008e-4,1.3000000000000011e-5
3854,0,8.73362445414847,25,4.4,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.1899999999999984e-4,8.399999999999985e-5,1.479999999999996e-4,1.2999999999999979e-5
3132,30,8.73362445414847,25,4.28,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,3.9999999999999996e-05,1.6400000000000016e-4,8.490000000000005e-4,5.500000000000003e-5
5658,15,8.73362445414847,25,4.57,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,6.1000000000000026e-5,1.34e-4,7.560000000000005e-4,8.200000000000008e-5
6772,21,8.73362445414847,25,4.45,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.8000000000000017e-5,1.020000000000001e-4,4.910000000000004e-4,4.900000000000007e-5
7280,15,8.73362445414847,25,4.54,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.3000000000000015e-4,1.1100000000000016e-4,3.720000000000005e-4,3.6000000000000075e-5
5512,60,8.73362445414847,25,4.31,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.2600000000000014e-4,0.00023000000000000041,6.710000000000007e-4,4.7000000000000085e-5
7824,30,8.73362445414847,25,4.34,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.0000000000000022e-5,2.7000000000000065e-4,0.001215000000000002,8.500000000000024e-5
6578,90,8.73362445414847,25,4.47,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,5.4000000000000045e-5,1.270000000000002e-4,2.950000000000004e-4,2.400000000000004e-5
7504,21,8.73362445414847,25,4.44,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.1699999999999998e-4,1.8799999999999996e-4,0.0017489999999999995,1.1600000000000005e-4
6110,30,8.73362445414847,25,4.44,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,4.000000000000001e-6,1.0600000000000003e-4,3.49e-4,2.300000000000002e-5
2970,0,0,0,4.72,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.0700000000000005e-4,1.3400000000000014e-4,5.660000000000007e-4,5.30000000000001e-5
3756,15,8.73362445414847,25,4.47,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,4.9999999999999935e-5,1.619999999999998e-4,8.549999999999989e-4,6.599999999999999e-5
6152,9,8.73362445414847,25,4.69,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,5.300000000000002e-5,9.500000000000003e-5,4.950000000000003e-4,3.900000000000002e-5
5038,90,8.73362445414847,25,4.26,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,2.6999999999999996e-5,1.2699999999999997e-4,7.889999999999994e-4,5.0000000000000016e-5
7380,45,8.73362445414847,25,4.68,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.320000000000001e-4,9.80000000000001e-5,2.2000000000000014e-4,2.300000000000002e-5
5372,15,8.73362445414847,25,4.51,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,1.0999999999999984e-5,1.3299999999999984e-4,8.329999999999999e-4,7.199999999999996e-5
7662,45,8.73362445414847,25,4.29,170.95,254.05,131.7,386.15,143.16666666666666,2.1711764705882355,10.863157894736842,16.020588235294117,16.957638888888887,15.58707729468599,4.1999999999999964e-5,1.3299999999999998e-4,7.8e-4,5.3e-5
